ID;Elevation;Date;Hour;Temperature
636;Low;2022-07-25;02:20:26;57.614
637;Low;2022-07-25;03:20:26;56.404
638;Low;2022-07-25;04:20:26;56.23
639;Low;2022-07-25;05:20:26;56.057
640;Low;2022-07-25;06:20:26;55.537
641;Low;2022-07-25;07:20:26;56.23
642;Low;2022-07-25;08:20:26;57.268
643;Low;2022-07-25;09:20:26;58.131
644;Low;2022-07-25;10:20:26;81.975
645;Low;2022-07-25;11:20:26;110.482
646;Low;2022-07-25;12:20:26;107.895
647;Low;2022-07-25;01:20:26;93.682
648;Low;2022-07-25;02:20:26;100.882
649;Low;2022-07-25;03:20:26;91.053
650;Low;2022-07-25;04:20:26;83.043
651;Low;2022-07-25;05:20:26;83.043
652;Low;2022-07-25;06:20:26;82.508
653;Low;2022-07-25;07:20:26;75.139
654;Low;2022-07-25;08:20:26;68.421
655;Low;2022-07-25;09:20:26;63.282
656;Low;2022-07-25;10:20:26;61.741
657;Low;2022-07-25;11:20:26;58.993
658;Low;2022-07-26;12:20:26;57.958
659;Low;2022-07-26;01:20:26;56.577
660;Low;2022-07-26;02:20:26;56.923
661;Low;2022-07-26;03:20:26;56.23
662;Low;2022-07-26;04:20:26;55.364
663;Low;2022-07-26;05:20:26;55.364
664;Low;2022-07-26;06:20:26;55.017
665;Low;2022-07-26;07:20:26;56.577
666;Low;2022-07-26;08:20:26;57.785
667;Low;2022-07-26;09:20:26;56.23
668;Low;2022-07-26;10:20:26;70.824
669;Low;2022-07-26;11:20:26;83.043
670;Low;2022-07-26;12:20:26;80.735
671;Low;2022-07-26;01:20:26;82.686
672;Low;2022-07-26;02:20:26;103.512
673;Low;2022-07-26;03:20:26;101.082
674;Low;2022-07-26;04:20:26;104.954
675;Low;2022-07-26;05:20:26;102.9
676;Low;2022-07-26;06:20:26;89.755
677;Low;2022-07-26;07:20:26;68.592
678;Low;2022-07-26;08:20:26;60.712
679;Low;2022-07-26;09:20:26;55.364
680;Low;2022-07-26;10:20:26;53.1
681;Low;2022-07-26;11:20:26;52.225
682;Low;2022-07-27;12:20:26;50.819
683;Low;2022-07-27;01:20:26;51.172
684;Low;2022-07-27;02:20:26;50.643
685;Low;2022-07-27;03:20:26;50.643
686;Low;2022-07-27;04:20:26;50.466
687;Low;2022-07-27;05:20:26;49.759
688;Low;2022-07-27;06:20:26;48.517
689;Low;2022-07-27;07:20:26;53.274
690;Low;2022-07-27;08:20:26;51.523
691;Low;2022-07-27;09:20:26;58.82
692;Low;2022-07-27;10:20:26;72.199
693;Low;2022-07-27;11:20:26;92.363
694;Low;2022-07-27;12:20:26;93.682
695;Low;2022-07-27;01:20:26;79.853
696;Low;2022-07-27;02:20:26;108.108
697;Low;2022-07-27;03:20:26;114.265
698;Low;2022-07-27;04:20:26;114.949
699;Low;2022-07-27;05:20:26;105.994
700;Low;2022-07-27;06:20:26;80.559
701;Low;2022-07-27;07:20:26;60.539
702;Low;2022-07-27;08:20:26;57.268
703;Low;2022-07-27;09:20:26;53.798
704;Low;2022-07-27;10:20:26;52.75
705;Low;2022-07-27;11:20:26;51.699
706;Low;2022-07-28;12:20:26;50.995
707;Low;2022-07-28;01:20:26;50.29
708;Low;2022-07-28;02:20:26;49.937
709;Low;2022-07-28;03:20:26;49.404
710;Low;2022-07-28;04:20:26;48.871
711;Low;2022-07-28;05:20:26;48.695
712;Low;2022-07-28;06:20:26;49.404
713;Low;2022-07-28;07:20:26;50.466
714;Low;2022-07-28;08:20:26;51.523
715;Low;2022-07-28;09:20:26;52.225
716;Low;2022-07-28;10:20:26;67.906
717;Low;2022-07-28;11:20:26;97.331
718;Low;2022-07-28;12:20:26;98.699
719;Low;2022-07-28;01:20:26;86.097
720;Low;2022-07-28;02:20:26;106.205
721;Low;2022-07-28;03:20:26;87.552
722;Low;2022-07-28;04:20:26;66.537
723;Low;2022-07-28;05:20:26;66.708
724;Low;2022-07-28;06:20:26;83.399
725;Low;2022-07-28;07:20:26;67.05
726;Low;2022-07-28;08:20:26;57.268
727;Low;2022-07-28;09:20:26;55.364
728;Low;2022-07-28;10:20:26;52.225
729;Low;2022-07-28;11:20:26;54.842
730;Low;2022-07-29;12:20:26;53.798
731;Low;2022-07-29;01:20:26;51.699
732;Low;2022-07-29;02:20:26;51.172
733;Low;2022-07-29;03:20:26;51.172
734;Low;2022-07-29;04:20:26;53.449
735;Low;2022-07-29;05:20:26;53.973
736;Low;2022-07-29;06:20:26;51.346
737;Low;2022-07-29;07:20:26;54.322
738;Low;2022-07-29;08:20:26;56.577
739;Low;2022-07-29;09:20:26;67.05
740;Low;2022-07-29;10:20:26;73.062
741;Low;2022-07-29;11:20:26;63.111
742;Low;2022-07-29;12:20:26;59.164
743;Low;2022-07-29;01:20:26;69.107
744;Low;2022-07-29;02:20:26;62.769
745;Low;2022-07-29;03:20:26;59.851
746;Low;2022-07-29;04:20:26;66.708
747;Low;2022-07-29;05:20:26;64.481
748;Low;2022-07-29;06:20:26;76.181
749;Low;2022-07-29;07:20:26;60.883
750;Low;2022-07-29;08:20:26;55.884
751;Low;2022-07-29;09:20:26;54.842
752;Low;2022-07-29;10:20:26;54.495
753;Low;2022-07-29;11:20:26;53.798
754;Low;2022-07-30;12:20:26;52.925
755;Low;2022-07-30;01:20:26;53.1
756;Low;2022-07-30;02:20:26;53.1
757;Low;2022-07-30;03:20:26;51.172
758;Low;2022-07-30;04:20:26;49.404
759;Low;2022-07-30;05:20:26;48.517
760;Low;2022-07-30;06:20:26;48.16
761;Low;2022-07-30;07:20:26;49.228
762;Low;2022-07-30;08:20:26;48.871
763;Low;2022-07-30;09:20:26;49.404
764;Low;2022-07-30;10:20:26;54.322
765;Low;2022-07-30;11:20:26;67.735
766;Low;2022-07-30;12:20:26;75.832
767;Low;2022-07-30;01:20:26;73.926
768;Low;2022-07-30;02:20:26;97.916
769;Low;2022-07-30;03:20:26;101.685
770;Low;2022-07-30;04:20:26;107.47
771;Low;2022-07-30;05:20:26;99.687
772;Low;2022-07-30;06:20:26;84.474
773;Low;2022-07-30;07:20:26;71.683
774;Low;2022-07-30;08:20:26;61.227
775;Low;2022-07-30;09:20:26;52.925
776;Low;2022-07-30;10:20:26;51.172
777;Low;2022-07-30;11:20:26;49.937
778;Low;2022-07-31;12:20:26;49.582
779;Low;2022-07-31;01:20:26;49.404
780;Low;2022-07-31;02:20:26;48.695
781;Low;2022-07-31;03:20:26;48.339
782;Low;2022-07-31;04:20:26;47.982
783;Low;2022-07-31;05:20:26;47.624
784;Low;2022-07-31;06:20:26;47.446
785;Low;2022-07-31;07:20:26;48.339
786;Low;2022-07-31;08:20:26;49.228
787;Low;2022-07-31;09:20:26;49.937
788;Low;2022-07-31;10:20:26;64.652
789;Low;2022-07-31;11:20:26;90.68
790;Low;2022-07-31;12:20:26;92.737
791;Low;2022-07-31;01:20:26;77.574
792;Low;2022-07-31;02:20:26;107.895
793;Low;2022-07-31;03:20:26;114.721
794;Low;2022-07-31;04:20:26;114.949
795;Low;2022-07-31;05:20:26;107.47
796;Low;2022-07-31;06:20:26;89.384
797;Low;2022-07-31;07:20:26;76.703
798;Low;2022-07-31;08:20:26;65.68
799;Low;2022-07-31;09:20:26;57.096
800;Low;2022-07-31;10:20:26;54.842
801;Low;2022-07-31;11:20:26;54.147
802;Low;2022-08-01;12:20:26;53.449
803;Low;2022-08-01;01:20:26;52.225
804;Low;2022-08-01;02:20:26;51.874
805;Low;2022-08-01;03:20:26;51.523
806;Low;2022-08-01;04:20:26;50.995
807;Low;2022-08-01;05:20:26;50.819
808;Low;2022-08-01;06:20:26;50.29
809;Low;2022-08-01;07:20:26;50.819
810;Low;2022-08-01;08:20:26;51.523
811;Low;2022-08-01;09:20:26;52.05
812;Low;2022-08-01;10:20:26;68.077
813;Low;2022-08-01;11:20:26;93.493
814;Low;2022-08-01;12:20:26;95.976
815;Low;2022-08-01;01:20:26;81.442
816;Low;2022-08-01;02:20:26;113.137
817;Low;2022-08-01;03:20:26;119.158
818;Low;2022-08-01;04:20:26;121.338
819;Low;2022-08-01;05:20:26;111.801
820;Low;2022-08-01;06:20:26;86.277
821;Low;2022-08-01;07:20:26;75.312
822;Low;2022-08-01;08:20:26;64.652
823;Low;2022-08-01;09:20:26;59.337
824;Low;2022-08-01;10:20:26;55.711
825;Low;2022-08-01;11:20:26;53.798
826;Low;2022-08-02;12:20:26;53.274
827;Low;2022-08-02;01:20:26;52.925
828;Low;2022-08-02;02:20:26;51.874
829;Low;2022-08-02;03:20:26;51.699
830;Low;2022-08-02;04:20:26;51.346
831;Low;2022-08-02;05:20:26;51.346
832;Low;2022-08-02;06:20:26;50.643
833;Low;2022-08-02;07:20:26;52.05
834;Low;2022-08-02;08:20:26;53.623
835;Low;2022-08-02;09:20:26;52.401
836;Low;2022-08-02;10:20:26;68.592
837;Low;2022-08-02;11:20:26;98.503
838;Low;2022-08-02;12:20:26;99.093
839;Low;2022-08-02;01:20:26;84.115
840;Low;2022-08-02;02:20:26;114.949
841;Low;2022-08-02;03:20:26;121.093
842;Low;2022-08-02;04:20:26;121.829
843;Low;2022-08-02;05:20:26;111.58
844;Low;2022-08-02;06:20:26;92.55
845;Low;2022-08-02;07:20:26;77.4
846;Low;2022-08-02;08:20:26;67.221
847;Low;2022-08-02;09:20:26;59.68
848;Low;2022-08-02;10:20:26;57.785
849;Low;2022-08-02;11:20:26;56.577
850;Low;2022-08-03;12:20:26;55.537
851;Low;2022-08-03;01:20:26;54.842
852;Low;2022-08-03;02:20:26;54.495
853;Low;2022-08-03;03:20:26;54.147
854;Low;2022-08-03;04:20:26;53.449
855;Low;2022-08-03;05:20:26;53.1
856;Low;2022-08-03;06:20:26;53.1
857;Low;2022-08-03;07:20:26;53.274
858;Low;2022-08-03;08:20:26;53.973
859;Low;2022-08-03;09:20:26;54.669
860;Low;2022-08-03;10:20:26;70.48
861;Low;2022-08-03;11:20:26;103.923
862;Low;2022-08-03;12:20:26;101.082
863;Low;2022-08-03;01:20:26;84.295
864;Low;2022-08-03;02:20:26;118.918
865;Low;2022-08-03;03:20:26;124.84
866;Low;2022-08-03;04:20:26;126.909
867;Low;2022-08-03;05:20:26;115.637
868;Low;2022-08-03;06:20:26;94.253
869;Low;2022-08-03;07:20:26;82.508
870;Low;2022-08-03;08:20:26;70.824
871;Low;2022-08-03;09:20:26;63.282
872;Low;2022-08-03;10:20:26;61.227
873;Low;2022-08-03;11:20:26;60.195
874;Low;2022-08-04;12:20:26;59.337
875;Low;2022-08-04;01:20:26;58.303
876;Low;2022-08-04;02:20:26;57.441
877;Low;2022-08-04;03:20:26;57.268
878;Low;2022-08-04;04:20:26;56.577
879;Low;2022-08-04;05:20:26;55.884
880;Low;2022-08-04;06:20:26;55.537
881;Low;2022-08-04;07:20:26;55.884
882;Low;2022-08-04;08:20:26;56.404
883;Low;2022-08-04;09:20:26;57.614
884;Low;2022-08-04;10:20:26;70.824
885;Low;2022-08-04;11:20:26;108.108
886;Low;2022-08-04;12:20:26;104.54
887;Low;2022-08-04;01:20:26;90.124
888;Low;2022-08-04;02:20:26;123.321
889;Low;2022-08-04;03:20:26;109.612
890;Low;2022-08-04;04:20:26;97.137
891;Low;2022-08-04;05:20:26;94.825
892;Low;2022-08-04;06:20:26;89.384
893;Low;2022-08-04;07:20:26;76.006
894;Low;2022-08-04;08:20:26;69.964
895;Low;2022-08-04;09:20:26;62.94
896;Low;2022-08-04;10:20:26;61.054
897;Low;2022-08-04;11:20:26;59.337
898;Low;2022-08-05;12:20:26;59.68
899;Low;2022-08-05;01:20:26;60.024
900;Low;2022-08-05;02:20:26;57.958
901;Low;2022-08-05;03:20:26;57.785
902;Low;2022-08-05;04:20:26;55.711
903;Low;2022-08-05;05:20:26;56.404
904;Low;2022-08-05;06:20:26;57.268
905;Low;2022-08-05;07:20:26;59.508
906;Low;2022-08-05;08:20:26;64.652
907;Low;2022-08-05;09:20:26;70.651
908;Low;2022-08-05;10:20:26;80.735
909;Low;2022-08-05;11:20:26;77.749
910;Low;2022-08-05;12:20:26;71.856
911;Low;2022-08-05;01:20:26;74.446
912;Low;2022-08-05;02:20:26;104.128
913;Low;2022-08-05;03:20:26;101.082
914;Low;2022-08-05;04:20:26;99.291
915;Low;2022-08-05;05:20:26;67.221
916;Low;2022-08-05;06:20:26;57.441
917;Low;2022-08-05;07:20:26;56.23
918;Low;2022-08-05;08:20:26;55.364
919;Low;2022-08-05;09:20:26;55.364
920;Low;2022-08-05;10:20:26;55.364
921;Low;2022-08-05;11:20:26;54.842
922;Low;2022-08-06;12:20:26;54.842
923;Low;2022-08-06;01:20:26;54.147
924;Low;2022-08-06;02:20:26;52.925
925;Low;2022-08-06;03:20:26;51.346
926;Low;2022-08-06;04:20:26;50.643
927;Low;2022-08-06;05:20:26;50.819
928;Low;2022-08-06;06:20:26;50.643
929;Low;2022-08-06;07:20:26;50.995
930;Low;2022-08-06;08:20:26;52.225
931;Low;2022-08-06;09:20:26;53.798
932;Low;2022-08-06;10:20:26;61.054
933;Low;2022-08-06;11:20:26;91.987
934;Low;2022-08-06;12:20:26;89.938
935;Low;2022-08-06;01:20:26;78.8
936;Low;2022-08-06;02:20:26;101.484
937;Low;2022-08-06;03:20:26;91.053
938;Low;2022-08-06;04:20:26;96.168
939;Low;2022-08-06;05:20:26;98.699
940;Low;2022-08-06;06:20:26;83.043
941;Low;2022-08-06;07:20:26;69.278
942;Low;2022-08-06;08:20:26;62.083
943;Low;2022-08-06;09:20:26;56.057
944;Low;2022-08-06;10:20:26;56.057
945;Low;2022-08-06;11:20:26;56.404
946;Low;2022-08-07;12:20:26;57.096
947;Low;2022-08-07;01:20:26;54.669
948;Low;2022-08-07;02:20:26;52.925
949;Low;2022-08-07;03:20:26;52.576
950;Low;2022-08-07;04:20:26;55.711
951;Low;2022-08-07;05:20:26;54.322
952;Low;2022-08-07;06:20:26;56.577
953;Low;2022-08-07;07:20:26;57.441
954;Low;2022-08-07;08:20:26;59.164
955;Low;2022-08-07;09:20:26;63.797
956;Low;2022-08-07;10:20:26;66.193
957;Low;2022-08-07;11:20:26;71.168
958;Low;2022-08-07;12:20:26;75.832
959;Low;2022-08-07;01:20:26;78.8
960;Low;2022-08-07;02:20:26;73.407
961;Low;2022-08-07;03:20:26;71.339
962;Low;2022-08-07;04:20:26;83.399
963;Low;2022-08-07;05:20:26;74.964
964;Low;2022-08-07;06:20:26;85.374
965;Low;2022-08-07;07:20:26;71.856
966;Low;2022-08-07;08:20:26;62.425
967;Low;2022-08-07;09:20:26;57.614
968;Low;2022-08-07;10:20:26;57.785
969;Low;2022-08-07;11:20:26;56.923
970;Low;2022-08-08;12:20:26;53.798
971;Low;2022-08-08;01:20:26;52.576
972;Low;2022-08-08;02:20:26;53.623
973;Low;2022-08-08;03:20:26;51.172
974;Low;2022-08-08;04:20:26;51.523
975;Low;2022-08-08;05:20:26;50.466
976;Low;2022-08-08;06:20:26;49.937
977;Low;2022-08-08;07:20:26;50.29
978;Low;2022-08-08;08:20:26;50.995
979;Low;2022-08-08;09:20:26;51.874
980;Low;2022-08-08;10:20:26;60.883
981;Low;2022-08-08;11:20:26;89.938
982;Low;2022-08-08;12:20:26;90.495
983;Low;2022-08-08;01:20:26;77.749
984;Low;2022-08-08;02:20:26;109.828
985;Low;2022-08-08;03:20:26;114.721
986;Low;2022-08-08;04:20:26;118.206
987;Low;2022-08-08;05:20:26;105.161
988;Low;2022-08-08;06:20:26;85.915
989;Low;2022-08-08;07:20:26;73.407
990;Low;2022-08-08;08:20:26;63.797
991;Low;2022-08-08;09:20:26;56.577
992;Low;2022-08-08;10:20:26;56.23
993;Low;2022-08-08;11:20:26;54.842
994;Low;2022-08-09;12:20:26;54.322
995;Low;2022-08-09;01:20:26;53.973
996;Low;2022-08-09;02:20:26;53.449
997;Low;2022-08-09;03:20:26;52.576
998;Low;2022-08-09;04:20:26;52.401
999;Low;2022-08-09;05:20:26;52.05
1000;Low;2022-08-09;06:20:26;51.172
1001;Low;2022-08-09;07:20:26;51.874
1002;Low;2022-08-09;08:20:26;53.973
1003;Low;2022-08-09;09:20:26;54.147
1004;Low;2022-08-09;10:20:26;63.797
1005;Low;2022-08-09;11:20:26;95.207
1006;Low;2022-08-09;12:20:26;93.873
1007;Low;2022-08-09;01:20:26;77.05
1008;Low;2022-08-09;02:20:26;110.919
1009;Low;2022-08-09;03:20:26;115.178
1010;Low;2022-08-09;04:20:26;117.968
1011;Low;2022-08-09;05:20:26;106.205
1012;Low;2022-08-09;06:20:26;86.823
1013;Low;2022-08-09;07:20:26;74.098
1014;Low;2022-08-09;08:20:26;64.31
1015;Low;2022-08-09;09:20:26;57.096
1016;Low;2022-08-09;10:20:26;56.404
1017;Low;2022-08-09;11:20:26;55.537
1018;Low;2022-08-10;12:20:26;54.669
1019;Low;2022-08-10;01:20:26;54.322
1020;Low;2022-08-10;02:20:26;53.623
1021;Low;2022-08-10;03:20:26;53.1
1022;Low;2022-08-10;04:20:26;52.75
1023;Low;2022-08-10;05:20:26;52.925
1024;Low;2022-08-10;06:20:26;51.346
1025;Low;2022-08-10;07:20:26;51.874
1026;Low;2022-08-10;08:20:26;53.1
1027;Low;2022-08-10;09:20:26;53.973
1028;Low;2022-08-10;10:20:26;64.139
1029;Low;2022-08-10;11:20:26;96.748
1030;Low;2022-08-10;12:20:26;93.873
1031;Low;2022-08-10;01:20:26;79.151
1032;Low;2022-08-10;02:20:26;114.492
1033;Low;2022-08-10;03:20:26;118.441
1034;Low;2022-08-10;04:20:26;118.206
1035;Low;2022-08-10;05:20:26;105.37
1036;Low;2022-08-10;06:20:26;87.552
1037;Low;2022-08-10;07:20:26;74.446
1038;Low;2022-08-10;08:20:26;64.481
1039;Low;2022-08-10;09:20:26;58.303
1040;Low;2022-08-10;10:20:26;56.23
1041;Low;2022-08-10;11:20:26;55.364
1042;Low;2022-08-11;12:20:26;54.495
1043;Low;2022-08-11;01:20:26;53.623
1044;Low;2022-08-11;02:20:26;52.925
1045;Low;2022-08-11;03:20:26;51.874
1046;Low;2022-08-11;04:20:26;50.819
1047;Low;2022-08-11;05:20:26;50.113
1048;Low;2022-08-11;06:20:26;50.29
1049;Low;2022-08-11;07:20:26;50.113
1050;Low;2022-08-11;08:20:26;51.346
1051;Low;2022-08-11;09:20:26;54.495
1052;Low;2022-08-11;10:20:26;64.139
1053;Low;2022-08-11;11:20:26;102.493
1054;Low;2022-08-11;12:20:26;95.4
1055;Low;2022-08-11;01:20:26;82.152
1056;Low;2022-08-11;02:20:26;119.158
1057;Low;2022-08-11;03:20:26;120.605
1058;Low;2022-08-11;04:20:26;123.071
1059;Low;2022-08-11;05:20:26;108.108
1060;Low;2022-08-11;06:20:26;88.65
1061;Low;2022-08-11;07:20:26;74.619
1062;Low;2022-08-11;08:20:26;64.481
1063;Low;2022-08-11;09:20:26;58.303
1064;Low;2022-08-11;10:20:26;56.75
1065;Low;2022-08-11;11:20:26;56.577
1066;Low;2022-08-12;12:20:26;56.057
1067;Low;2022-08-12;01:20:26;55.017
1068;Low;2022-08-12;02:20:26;54.322
1069;Low;2022-08-12;03:20:26;54.147
1070;Low;2022-08-12;04:20:26;54.495
1071;Low;2022-08-12;05:20:26;53.449
1072;Low;2022-08-12;06:20:26;52.925
1073;Low;2022-08-12;07:20:26;53.623
1074;Low;2022-08-12;08:20:26;54.322
1075;Low;2022-08-12;09:20:26;54.147
1076;Low;2022-08-12;10:20:26;62.94
1077;Low;2022-08-12;11:20:26;92.363
1078;Low;2022-08-12;12:20:26;93.682
1079;Low;2022-08-12;01:20:26;78.8
1080;Low;2022-08-12;02:20:26;114.492
1081;Low;2022-08-12;03:20:26;120.362
1082;Low;2022-08-12;04:20:26;122.821
1083;Low;2022-08-12;05:20:26;107.47
1084;Low;2022-08-12;06:20:26;89.017
1085;Low;2022-08-12;07:20:26;70.137
1086;Low;2022-08-12;08:20:26;66.022
1087;Low;2022-08-12;09:20:26;57.441
1088;Low;2022-08-12;10:20:26;55.364
1089;Low;2022-08-12;11:20:26;54.322
1090;Low;2022-08-13;12:20:26;53.1
1091;Low;2022-08-13;01:20:26;51.699
1092;Low;2022-08-13;02:20:26;50.466
1093;Low;2022-08-13;03:20:26;52.401
1094;Low;2022-08-13;04:20:26;53.449
1095;Low;2022-08-13;05:20:26;52.05
1096;Low;2022-08-13;06:20:26;49.937
1097;Low;2022-08-13;07:20:26;48.695
1098;Low;2022-08-13;08:20:26;49.937
1099;Low;2022-08-13;09:20:26;49.05
1100;Low;2022-08-13;10:20:26;55.364
1101;Low;2022-08-13;11:20:26;90.68
1102;Low;2022-08-13;12:20:26;93.115
1103;Low;2022-08-13;01:20:26;75.139
1104;Low;2022-08-13;02:20:26;116.1
1105;Low;2022-08-13;03:20:26;122.572
1106;Low;2022-08-13;04:20:26;123.573
1107;Low;2022-08-13;05:20:26;107.47
1108;Low;2022-08-13;06:20:26;87.004
1109;Low;2022-08-13;07:20:26;73.753
1110;Low;2022-08-13;08:20:26;62.083
1111;Low;2022-08-13;09:20:26;56.577
1112;Low;2022-08-13;10:20:26;55.189
1113;Low;2022-08-13;11:20:26;53.449
1114;Low;2022-08-14;12:20:26;52.401
1115;Low;2022-08-14;01:20:26;50.643
1116;Low;2022-08-14;02:20:26;50.995
1117;Low;2022-08-14;03:20:26;50.113
1118;Low;2022-08-14;04:20:26;49.759
1119;Low;2022-08-14;05:20:26;50.29
1120;Low;2022-08-14;06:20:26;50.643
1121;Low;2022-08-14;07:20:26;52.401
1122;Low;2022-08-14;08:20:26;59.851
1123;Low;2022-08-14;09:20:26;64.996
1124;Low;2022-08-14;10:20:26;64.996
1125;Low;2022-08-14;11:20:26;64.996
1126;Low;2022-08-14;12:20:26;69.793
1127;Low;2022-08-14;01:20:26;65.338
1128;Low;2022-08-14;02:20:26;69.107
1129;Low;2022-08-14;03:20:26;73.062
1130;Low;2022-08-14;04:20:26;66.537
1131;Low;2022-08-14;05:20:26;64.825
1132;Low;2022-08-14;06:20:26;62.94
1133;Low;2022-08-14;07:20:26;61.741
1134;Low;2022-08-14;08:20:26;58.476
1135;Low;2022-08-14;09:20:26;54.495
1136;Low;2022-08-14;10:20:26;51.172
1137;Low;2022-08-14;11:20:26;54.322
1138;Low;2022-08-15;12:20:26;53.274
1139;Low;2022-08-15;01:20:26;52.75
1140;Low;2022-08-15;02:20:26;49.228
1141;Low;2022-08-15;03:20:26;48.695
1142;Low;2022-08-15;04:20:26;47.982
1143;Low;2022-08-15;05:20:26;47.088
1144;Low;2022-08-15;06:20:26;47.088
1145;Low;2022-08-15;07:20:26;47.802
1146;Low;2022-08-15;08:20:26;48.695
1147;Low;2022-08-15;09:20:26;55.711
1148;Low;2022-08-15;10:20:26;60.539
1149;Low;2022-08-15;11:20:26;80.911
1150;Low;2022-08-15;12:20:26;74.791
1151;Low;2022-08-15;01:20:26;70.824
1152;Low;2022-08-15;02:20:26;70.137
1153;Low;2022-08-15;03:20:26;63.282
1154;Low;2022-08-15;04:20:26;70.651
1155;Low;2022-08-15;05:20:26;85.014
1156;Low;2022-08-15;06:20:26;69.278
1157;Low;2022-08-15;07:20:26;70.308
1158;Low;2022-08-15;08:20:26;59.337
1159;Low;2022-08-15;09:20:26;51.874
1160;Low;2022-08-15;10:20:26;50.113
1161;Low;2022-08-15;11:20:26;49.05
1162;Low;2022-08-16;12:20:26;48.871
1163;Low;2022-08-16;01:20:26;48.695
1164;Low;2022-08-16;02:20:26;48.16
1165;Low;2022-08-16;03:20:26;47.446
1166;Low;2022-08-16;04:20:26;47.088
1167;Low;2022-08-16;05:20:26;46.548
1168;Low;2022-08-16;06:20:26;46.728
1169;Low;2022-08-16;07:20:26;46.908
1170;Low;2022-08-16;08:20:26;47.624
1171;Low;2022-08-16;09:20:26;48.339
1172;Low;2022-08-16;10:20:26;50.466
1173;Low;2022-08-16;11:20:26;75.484
1174;Low;2022-08-16;12:20:26;87.186
1175;Low;2022-08-16;01:20:26;75.139
1176;Low;2022-08-16;02:20:26;107.046
1177;Low;2022-08-16;03:20:26;112.467
1178;Low;2022-08-16;04:20:26;113.814
1179;Low;2022-08-16;05:20:26;100.683
1180;Low;2022-08-16;06:20:26;82.864
1181;Low;2022-08-16;07:20:26;73.062
1182;Low;2022-08-16;08:20:26;58.131
1183;Low;2022-08-16;09:20:26;55.884
1184;Low;2022-08-16;10:20:26;57.441
1185;Low;2022-08-16;11:20:26;57.958
1186;Low;2022-08-17;12:20:26;57.785
1187;Low;2022-08-17;01:20:26;56.23
1188;Low;2022-08-17;02:20:26;53.1
1189;Low;2022-08-17;03:20:26;53.1
1190;Low;2022-08-17;04:20:26;52.925
1191;Low;2022-08-17;05:20:26;51.874
1192;Low;2022-08-17;06:20:26;50.819
1193;Low;2022-08-17;07:20:26;50.995
1194;Low;2022-08-17;08:20:26;54.842
1195;Low;2022-08-17;09:20:26;62.598
1196;Low;2022-08-17;10:20:26;61.569
1197;Low;2022-08-17;11:20:26;76.876
1198;Low;2022-08-17;12:20:26;85.374
1199;Low;2022-08-17;01:20:26;78.098
1200;Low;2022-08-17;02:20:26;87.186
1201;Low;2022-08-17;03:20:26;79.853
1202;Low;2022-08-17;04:20:26;70.651
1203;Low;2022-08-17;05:20:26;73.753
1204;Low;2022-08-17;06:20:26;66.366
1205;Low;2022-08-17;07:20:26;57.614
1206;Low;2022-08-17;08:20:26;51.346
1207;Low;2022-08-17;09:20:26;51.699
1208;Low;2022-08-17;10:20:26;51.874
1209;Low;2022-08-17;11:20:26;51.523
1210;Low;2022-08-18;12:20:26;50.643
1211;Low;2022-08-18;01:20:26;50.466
1212;Low;2022-08-18;02:20:26;50.995
1213;Low;2022-08-18;03:20:26;51.523
1214;Low;2022-08-18;04:20:26;51.874
1215;Low;2022-08-18;05:20:26;50.113
1216;Low;2022-08-18;06:20:26;49.05
1217;Low;2022-08-18;07:20:26;48.16
1218;Low;2022-08-18;08:20:26;49.759
1219;Low;2022-08-18;09:20:26;51.874
1220;Low;2022-08-18;10:20:26;51.699
1221;Low;2022-08-18;11:20:26;69.278
1222;Low;2022-08-18;12:20:26;62.94
1223;Low;2022-08-18;01:20:26;61.398
1224;Low;2022-08-18;02:20:26;58.476
1225;Low;2022-08-18;03:20:26;58.303
1226;Low;2022-08-18;04:20:26;63.282
1227;Low;2022-08-18;05:20:26;64.31
1228;Low;2022-08-18;06:20:26;59.164
1229;Low;2022-08-18;07:20:26;57.958
1230;Low;2022-08-18;08:20:26;55.711
1231;Low;2022-08-18;09:20:26;54.495
1232;Low;2022-08-18;10:20:26;53.798
1233;Low;2022-08-18;11:20:26;53.798
1234;Low;2022-08-19;12:20:26;54.322
1235;Low;2022-08-19;01:20:26;53.973
1236;Low;2022-08-19;02:20:26;54.842
1237;Low;2022-08-19;03:20:26;54.842
1238;Low;2022-08-19;04:20:26;53.973
1239;Low;2022-08-19;05:20:26;52.05
1240;Low;2022-08-19;06:20:26;52.576
1241;Low;2022-08-19;07:20:26;52.401
1242;Low;2022-08-19;08:20:26;52.225
1243;Low;2022-08-19;09:20:26;52.75
1244;Low;2022-08-19;10:20:26;52.75
1245;Low;2022-08-19;11:20:26;52.925
1246;Low;2022-08-19;12:20:26;56.23
1247;Low;2022-08-19;01:20:26;54.322
